"$250,001 ","Hillsborough City Elementary School District / 11,148"
"$55,951 ","Briggs Elementary School District / 3,149"
"$55,916 ","Kingsburg Joint Union High School District / 18,469"
"$55,893 ","Reeds Creek Elementary School District / 1,409"
"$55,874 ","Westminster Elementary School District / 86,034"
"$55,848 ","Escalon Unified School District / 14,793"
"$55,775 ","Sanger Unified School District / 50,298"
"$55,769 ","Woodland Joint Unified School District / 62,584"
"$55,750 ",La Grange Elementary School District / 195
"$55,714 ","Capay Joint Union Elementary School District / 1,046"
"$55,693 ","Fillmore Unified School District / 19,646"
"$55,670 ","Long Beach Unified School District / 517,243"
"$55,568 ","Auburn Union Elementary School District / 35,333"
"$55,540 ","Williams Unified School District / 5,977"
"$55,411 ","Forestville Union Elementary School District / 7,143"
"$55,391 ","Valle Lindo Elementary School District / 6,532"
"$55,373 ","Lompoc Unified School District / 58,564"
"$55,371 ","Pittsburg Unified School District / 57,097"
"$55,295 ","Los Nietos Elementary School District / 16,470"
"$55,107 ","Alvord Unified School District / 111,564"
"$55,066 ","Hughson Unified School District / 9,728"
"$54,990 ","Bellflower Unified School District / 83,462"
"$54,958 ","Bret Harte Union High School District / 19,135"
"$54,949 ","Vista Unified School District / 148,293"
"$54,930 ","Calaveras Unified School District / 25,786"
"$54,888 ","Pollock Pines Elementary School District / 8,439"
"$54,864 ","Anaheim Elementary School District / 199,329"
"$54,844 ",Bradley Union Elementary School District / 838
"$54,821 ","Nuview Union Elementary School District / 10,327"
"$54,782 ","Ocean View Elementary School District / 17,485"
"$54,750 ",Whitmore Union Elementary School District / 846
"$54,671 ","Vallecitos Elementary School District / 1,996"
"$54,637 ","Curtis Creek Elementary School District / 9,364"
"$54,583 ",Meridian Elementary School District / 686
"$54,523 ","Val Verde Unified School District / 87,285"
"$54,514 ","Cinnabar Elementary School District / 2,441"
"$54,417 ","San Juan Unified School District / 327,851"
"$54,375 ",Flournoy Union Elementary School District / 293
"$54,375 ","Washington Colony Elementary School District / 2,631"
"$54,317 ","Lincoln Unified School District / 47,549"
"$54,271 ","Cayucos Elementary School District / 2,628"
"$54,141 ","Nevada Joint Union High School District / 81,741"
"$54,100 ","Alhambra Unified School District / 117,800"
"$54,023 ","Salinas Union High School District / 173,987"
"$54,007 ","Santa Rosa Elementary School District / 71,625"
"$53,966 ","Pioneer Union Elementary School District / 4,351"
"$53,836 ","Stanislaus Union Elementary School District / 30,330"
"$53,750 ",Plainsburg Union Elementary School District / 528
"$53,692 ","Desert Sands Unified School District / 183,446"
"$53,654 ","Union Hill Elementary School District / 2,547"
"$53,551 ","Santa Ana Unified School District / 259,835"
"$53,544 ","Moreno Valley Unified School District / 171,643"
"$53,534 ","Ravenswood City Elementary School District / 35,240"
"$53,459 ","Pomona Unified School District / 170,167"
"$53,339 ","Heber Elementary School District / 7,129"
"$53,307 ","Washington Unified School District / 49,946"
"$53,253 ","Name N/A / 28,834"
"$53,246 ","Oceanside Unified School District / 139,735"
"$53,196 ","Lemon Grove Elementary School District / 34,849"
"$53,169 ","Cucamonga Elementary School District / 28,773"
"$53,125 ",Peninsula Union Elementary School District / 508
"$53,083 ","Potter Valley Community Unified School District / 2,612"
"$53,036 ","Fontana Unified School District / 180,724"
"$52,964 ","Amador County Unified School District / 37,159"
"$52,943 ","Oakland Unified School District / 402,482"
"$52,917 ","Belleview Elementary School District / 1,729"
"$52,906 ","Name N/A / 1,941"
"$52,906 ","New Jerusalem Elementary School District / 1,941"
"$52,847 ","Fallbrook Union Elementary School District / 62,413"
"$52,821 ","Summerville Elementary School District / 4,207"
"$52,768 ","Lemoore Union Elementary School District / 26,464"
"$52,742 ","Hilmar Unified School District / 9,946"
"$52,727 ",Marcum-Illinois Union Elementary School District / 917
"$52,713 ","Julian Union Elementary School District / 3,628"
"$52,691 ","Alta-Dutch Flat Union Elementary School District / 1,331"
"$52,656 ",Lake Elementary School District / 509
"$52,644 ","Greenfield Union Elementary School District / 17,579"
"$52,566 ","Perris Union High School District / 168,828"
"$52,500 ","Newcastle Elementary School District / 2,550"
"$52,500 ","Richfield Elementary School District / 1,230"
"$52,465 ","Cajon Valley Union Elementary School District / 166,823"
"$52,398 ","Vallecito Union Elementary School District / 9,207"
"$52,362 ","Escondido Union High School District / 169,107"
"$52,356 ","Bellevue Union Elementary School District / 25,617"
"$51,984 ","Cutten Elementary School District / 5,179"
"$51,826 ","Patterson Joint Unified School District / 26,374"
"$51,795 ","Luther Burbank Elementary School District / 4,306"
"$51,724 ","Wheatland Elementary School District / 7,162"
"$51,716 ","Escondido Union Elementary School District / 165,464"
"$51,703 ","Gonzales Unified School District / 9,375"
"$51,694 ","Hanford Joint Union High School District / 70,552"
"$51,642 ","Julian Union High School District / 4,142"
"$51,599 ","Lawndale Elementary School District / 48,987"
"$51,458 ",Columbine Elementary School District / 335
"$51,449 ","Antelope Valley Union High School District / 376,846"
"$51,349 ","Yuba City Unified School District / 74,090"
"$51,337 ","San Luis Coastal Unified School District / 90,461"
"$51,328 ","Shoreline Unified School District / 5,425"
"$51,326 ","Baldwin Park Unified School District / 75,705"
"$51,319 ","Manzanita Elementary School District / 1,193"
"$51,318 ","Placerville Union Elementary School District / 14,810"
"$51,293 ","Susanville Elementary School District / 10,755"
"$51,250 ",Bridgeville Elementary School District / 486
"$51,250 ",Hope Elementary School District / 673
"$51,250 ",Owens Valley Unified School District / 689
"$51,216 ","Pierce Joint Unified School District / 6,367"
"$51,100 ","Trinidad Union Elementary School District / 1,683"
"$50,972 ","Edison Elementary School District / 6,233"
"$50,894 ","Mariposa County Unified School District / 17,735"
"$50,733 ","Visalia Unified School District / 145,530"
"$50,640 ","Livingston Union Elementary School District / 16,084"
"$50,625 ",Indian Diggings Elementary School District / 118
"$50,609 ","Freshwater Elementary School District / 2,498"
"$50,556 ",General Shafter Elementary School District / 883
"$50,550 ","Eastern Sierra Unified School District / 4,291"
"$50,411 ","Bella Vista Elementary School District / 3,755"
"$50,399 ","Biggs Unified School District / 3,382"
"$50,291 ","Colton Joint Unified School District / 117,644"
"$50,227 ","Ferndale Unified School District / 3,078"
"$50,188 ","Sundale Union Elementary School District / 2,667"
"$50,187 ","Roseland Elementary School District / 12,127"
"$50,179 ","Chicago Park Elementary School District / 1,302"
"$50,152 ","Rosemead Elementary School District / 28,045"
"$50,099 ","Turlock Unified School District / 71,507"
"$50,012 ","Ukiah Unified School District / 40,931"
"$49,893 ","Lemoore Union High School District / 37,960"
"$49,842 ","Silver Valley Unified School District / 13,588"
"$49,762 ","Gerber Union Elementary School District / 3,726"
"$49,698 ","McKinleyville Union Elementary School District / 16,638"
"$49,643 ","Ackerman Elementary School District / 2,423"
"$49,622 ","Rialto Unified School District / 124,641"
"$49,500 ",Big Lagoon Union Elementary School District / 452
"$49,332 ","Ontario-Montclair Elementary School District / 171,174"
"$49,260 ","Santa Maria-Bonita Elementary School District / 99,819"
"$49,238 ","Alisal Union Elementary School District / 57,986"
"$49,173 ","Los Angeles Unified School District / 4,616,744"
"$49,029 ","Chawanakee Unified School District / 3,786"
"$49,013 ","Kern Union High School District / 614,756"
"$48,942 ","San Ysidro Elementary School District / 44,246"
"$48,932 ","Apple Valley Unified School District / 78,319"
"$48,928 ","Sonora Union High School District / 39,086"
"$48,699 ","Salinas City Elementary School District / 78,278"
"$48,698 ","Lassen View Union Elementary School District / 2,655"
"$48,585 ","Willows Unified School District / 9,285"
"$48,545 ","Big Oak Flat-Groveland Unified School District / 4,945"
"$48,416 ","Modesto City High School District / 270,816"
"$48,393 ","Scotia Union Elementary School District / 1,345"
"$48,352 ","Keppel Union Elementary School District / 20,554"
"$48,348 ","Happy Valley Union Elementary School District / 6,126"
"$48,333 ","Columbia Union Elementary School District / 6,483"
"$48,325 ","Blue Lake Union Elementary School District / 2,511"
"$48,214 ",Shiloh Elementary School District / 793
"$48,162 ","King City Joint Union High School District / 38,370"
"$48,162 ","Palmdale Elementary School District / 134,570"
"$47,990 ","Magnolia Elementary School District / 63,683"
"$47,963 ","Plumas Unified School District / 19,131"
"$47,925 ","Sacramento City Unified School District / 328,696"
"$47,895 ",Merced River Union Elementary School District / 918
"$47,699 ","Empire Union Elementary School District / 25,081"
"$47,611 ","Black Butte Union Elementary School District / 3,986"
"$47,580 ","Lake Tahoe Unified School District / 28,631"
"$47,570 ","Name N/A / 12,100"
"$47,500 ",Mount Baldy Joint Elementary School District / 276
"$47,451 ","Kelseyville Unified School District / 13,620"
"$47,446 ","Yosemite Unified School District / 10,167"
"$47,353 ","Hesperia Unified School District / 102,594"
"$47,321 ","Ballico-Cressey Elementary School District / 2,442"
"$47,266 ","Waterford Unified School District / 9,673"
"$47,143 ","Twin Rivers Unified School District in Robla / 20,703"
"$47,143 ","Robla Elementary School District / 20,703"
"$47,123 ","Yosemite Unified School District in Bass Lake / 11,644"
"$47,123 ","Bass Lake Joint Union Elementary School District / 11,644"
"$46,985 ","Maxwell Unified School District / 1,718"
"$46,984 ","Riverdale Joint Unified School District / 7,027"
"$46,959 ","Cottonwood Union Elementary School District / 10,086"
"$46,929 ","Summerville Union High School District / 10,316"
"$46,897 ","South Bay Union Elementary School District / 80,472"
"$46,833 ","South Bay Union Elementary School District / 7,227"
"$46,682 ","Hanford Elementary School District / 44,944"
"$46,587 ","Barstow Unified School District / 34,365"
"$46,563 ","El Tejon Unified School District / 8,549"
"$46,541 ","Tulare City Elementary School District / 61,949"
"$46,500 ",Linns Valley-Poso Flat Union School District / 667
"$46,500 ",Stone Corral Elementary School District / 786
"$46,500 ",Name N/A / 786
"$46,483 ","Colusa Unified School District / 7,951"
"$46,318 ","Mount Shasta Union Elementary School District / 7,034"
"$46,284 ","Ceres Unified School District / 54,452"
"$46,250 ",Midway Elementary School District / 448
"$46,214 ","Chico Unified School District / 108,355"
"$46,161 ","Name N/A / 13,856"
"$45,947 ","Shasta Union High School District / 102,297"
"$45,816 ","Lancaster Elementary School District / 114,402"
"$45,780 ","Twain Harte-Long Barn Union Elementary School District / 6,109"
"$45,748 ","Live Oak Unified School District / 10,307"
"$45,694 ","Taft City Elementary School District / 18,790"
"$45,689 ","Soledad Unified School District / 26,464"
"$45,537 ","Centinela Valley Union High School District / 164,477"
"$45,250 ","Delhi Unified School District / 12,049"
"$45,179 ","Taft Union High School District / 19,725"
"$45,074 ","Guadalupe Union Elementary School District / 7,230"
"$45,000 ","Lakeport Unified School District / 9,911"
"$45,000 ",Elk Hills Elementary School District / 234
"$44,980 ","Los Banos Unified School District / 40,166"
"$44,944 ","Eastside Union Elementary School District / 24,787"
"$44,893 ","Trinity Alps Unified School District / 4,025"
"$44,885 ","Point Arena Joint Union High School District / 4,733"
"$44,809 ","Paramount Unified School District / 79,104"
"$44,762 ","Oak Valley Union Elementary School District / 1,343"
"$44,624 ","Mojave Unified School District / 18,025"
"$44,577 ","Anderson Union High School District / 39,665"
"$44,562 ","Newman-Crows Landing Unified School District / 12,946"
"$44,561 ","Kings Canyon Joint Unified School District / 46,807"
"$44,550 ","Inglewood Unified School District / 114,173"
"$44,438 ","Big Valley Joint Unified School District / 1,325"
"$44,348 ","Name N/A / 2,295"
"$44,348 ","Three Rivers Union Elementary School District / 2,295"
"$44,294 ","Garvey Elementary School District / 51,203"
"$44,294 ","Alhambra Unified (9-12) School District / 51,203"
"$44,218 ","Montebello Unified School District / 166,945"
"$44,209 ","Compton Unified School District / 156,928"
"$44,167 ",Fort Ross Elementary School District / 576
"$44,112 ","Tulare Joint Union High School District / 79,949"
"$44,045 ","San Jacinto Unified School District / 47,122"
"$44,005 ","Victor Valley Union High School District / 160,967"
"$43,964 ","Turlock Unified School District in Chatom Union / 4,174"
"$43,946 ","Jamestown Elementary School District / 7,905"
"$43,942 ","Sierra-Plumas Joint Unified School District / 3,174"
"$43,930 ","Palm Springs Unified School District / 170,230"
"$43,808 ","Marysville Joint Unified School District / 61,532"
"$43,771 ","Red Bluff Joint Union High School District / 42,864"
"$43,750 ","Lakeside Union Elementary School District / 2,635"
"$43,720 ","Riverbank Unified School District / 15,602"
"$43,686 ","Selma Unified School District / 29,495"
"$43,679 ","Chatom Union Elementary School District / 4,157"
"$43,588 ","Palo Verde Unified School District / 24,086"
"$43,576 ","Victor Elementary School District / 96,508"
"$43,523 ","Grenada Elementary School District / 1,076"
"$43,523 ","Gridley Unified School District / 9,876"
"$43,500 ",Name N/A / 614
"$43,472 ","Holtville Unified School District / 8,593"
"$43,456 ","Madera Unified School District / 90,738"
"$43,342 ","Central Union High School District / 57,394"
"$43,333 ",Manchester Union Elementary School District / 848
"$43,292 ","Coalinga-Huron Joint Unified School District / 27,911"
"$43,284 ","Guerneville Elementary School District / 4,474"
"$43,192 ","Caruthers Unified School District / 5,201"
"$43,051 ","Greenfield Union Elementary School District / 51,494"
"$42,974 ","Scott Valley Unified School District / 5,119"
"$42,922 ","Merced Union High School District / 172,168"
"$42,917 ","Northern Humboldt Union High School District / 45,602"
"$42,899 ","Fortuna Union High School District / 21,848"
"$42,892 ","King City Union Elementary School District / 16,889"
"$42,857 ","Alview-Dairyland Union Elementary School District / 1,503"
"$42,813 ",Snelling-Merced Falls Union Elementary School District / 493
"$42,788 ",Willow Creek Elementary School District / 633
"$42,767 ","Oroville City Elementary School District / 22,764"
"$42,757 ","Montague Elementary School District / 2,229"
"$42,755 ","Name N/A / 12,937"
"$42,725 ","Muroc Joint Unified School District / 5,925"
"$42,641 ","Atwater Elementary School District / 34,346"
"$42,625 ","Loleta Union Elementary School District / 1,306"
"$42,564 ","Laytonville Unified School District / 2,394"
"$42,500 ","Le Grand Union Elementary School District / 2,281"
"$42,500 ",Buena Vista Elementary School District / 294
"$42,500 ",McKittrick Elementary School District / 129
"$42,493 ","Winton Elementary School District / 11,981"
"$42,362 ","Adelanto Elementary School District / 57,092"
"$42,323 ","Brawley Elementary School District / 26,358"
"$42,304 ","Redding Elementary School District / 35,316"
"$42,225 ","El Monte Union High School District / 176,553"
"$42,116 ","Lynwood Unified School District / 69,538"
"$42,015 ","Bear Valley Unified School District / 18,707"
"$42,007 ","Gateway Unified School District / 28,594"
"$41,953 ",Spencer Valley Elementary School District / 514
"$41,938 ","Grass Valley Elementary School District / 23,916"
"$41,875 ",Junction Elementary School District / 95
"$41,825 ","Hawthorne Elementary School District / 73,786"
"$41,811 ","Brawley Union High School District / 28,739"
"$41,806 ","Central Union Elementary School District / 10,098"
"$41,712 ","El Monte City Elementary School District / 84,753"
"$41,703 ","Kerman Unified School District / 18,645"
"$41,667 ",San Ardo Union Elementary School District / 805
"$41,625 ","Big Springs Union Elementary School District / 1,645"
"$41,607 ",Mission Union Elementary School District / 301
"$41,535 ","Name N/A / 9,924"
"$41,500 ",Pacific Unified School District / 391
"$41,414 ","Siskiyou Union High School District / 15,637"
"$41,223 ","Fort Sage Unified School District / 3,178"
"$41,156 ","Paradise Unified School District / 39,625"
"$41,125 ",San Lucas Union Elementary School District / 301
"$41,077 ","Enterprise Elementary School District / 32,683"
"$41,052 ","Porterville Unified (9-12) School District / 47,472"
"$40,917 ","Bangor Union Elementary School District / 1,141"
"$40,750 ",Belridge Elementary School District / 124
"$40,702 ","Name N/A / 10,120"
"$40,654 ","Richland-Lerdo Union Elementary School District / 19,667"
"$40,625 ",Bogus Elementary School District / 471
"$40,625 ","Buttonwillow Union Elementary School District / 1,972"
"$40,466 ","Twin Rivers Unified School District / 159,155"
"$40,300 ","Merced City Elementary School District / 85,645"
"$40,250 ",Little Shasta Elementary School District / 447
"$40,216 ","Antelope Elementary School District / 5,303"
"$40,204 ","Corning Union High School District / 17,016"
"$40,181 ","Rio Dell Elementary School District / 3,435"
"$40,179 ",Stony Creek Joint Unified School District / 933
"$40,147 ","Pioneer Union Elementary School District / 1,363"
"$40,000 ",Alvina Elementary School District / 442
"$39,910 ","Banning Unified School District / 35,042"
"$39,881 ","Modoc Joint Unified School District / 6,439"
"$39,868 ",Winship Elementary School District / 584
"$39,861 ","Los Molinos Unified School District / 3,508"
"$39,688 ","Mendocino Unified School District / 5,041"
"$39,670 ","Eureka City Unified School District / 34,993"
"$39,646 ","Fall River Joint Unified School District / 7,651"
"$39,583 ","Traver Joint Elementary School District / 1,336"
"$39,479 ","Mountain View Elementary School District / 57,223"
"$39,400 ","Fowler Unified School District / 10,546"
"$39,400 ","Sonora Elementary School District / 9,395"
"$39,375 ","Palermo Union Elementary School District / 7,779"
"$39,348 ","Meadows Union Elementary School District / 1,967"
"$39,313 ","National Elementary School District / 58,053"
"$39,302 ","Del Norte County Unified School District / 28,066"
"$39,297 ","Waukena Joint Union Elementary School District / 1,059"
"$39,283 ","Fairfax Elementary School District / 15,158"
"$39,277 ","Wasco Union Elementary School District / 26,615"
"$39,228 ","Gustine Unified School District / 8,505"
"$39,219 ","Corning Union Elementary School District / 14,544"
"$39,208 ","Morongo Unified School District / 70,035"
"$39,175 ","Pacific Union Elementary School District / 5,155"
"$39,167 ","San Bernardino City Unified School District / 257,587"
"$39,135 ",Kirkwood Elementary School District / 318
"$39,111 ","Weaver Union Elementary School District / 12,719"
"$39,077 ","Armona Union Elementary School District / 6,109"
"$39,013 ","Fort Bragg Unified School District / 14,409"
"$38,970 ","Dinuba Unified School District / 25,475"
"$38,932 ","Chowchilla Union High School District / 24,076"
"$38,889 ","West Park Elementary School District / 1,794"
"$38,850 ","Coachella Valley Unified School District / 85,356"
"$38,798 ","Willits Unified School District / 12,686"
"$38,750 ","Pacific Union Elementary School District / 3,850"
"$38,750 ",Green Point Elementary School District / 170
"$38,600 ","Chowchilla Elementary School District / 22,573"
"$38,591 ","Wasco Union High School District / 30,282"
"$38,557 ","Oroville Union High School District / 53,808"
"$38,500 ","McCloud Union Elementary School District / 1,332"
"$38,475 ","Perris Elementary School District / 47,912"
"$38,363 ","Monte Rio Union Elementary School District / 1,713"
"$38,190 ","Anderson Valley Unified School District / 2,967"
"$38,125 ",Cuddeback Union Elementary School District / 958
"$38,085 ","Orland Joint Unified School District / 12,854"
"$38,036 ",Saucelito Elementary School District / 209
"$37,949 ","Standard Elementary School District / 24,375"
"$37,946 ",Trinity Alps Unified School District in Burnt Ranch / 786
"$37,946 ",Burnt Ranch Elementary School District / 786
"$37,917 ",Burrel Union Elementary School District / 481
"$37,701 ","Hemet Unified School District / 136,298"
"$37,679 ","Le Grand Union High School District / 8,121"
"$37,663 ",Baker Valley Unified School District / 969
"$37,589 ","Name N/A / 3,251"
"$37,508 ","Red Bluff Union Elementary School District / 19,937"
"$37,500 ","El Centro Elementary School District / 38,850"
"$37,500 ","Warner Unified School District / 1,867"
"$37,390 ","Modesto City Elementary School District / 114,588"
"$37,235 ","Tulelake Basin Joint Unified School District / 2,506"
"$37,232 ",Klamath River Union Elementary School District / 514
"$37,225 ","Arena Union Elementary School District / 2,486"
"$37,191 ","Keyes Union Elementary School District / 6,568"
"$37,143 ",Gazelle Union Elementary School District / 324
"$37,079 ","Turlock Unified School District in Keyes Union / 6,551"
"$36,806 ","Laton Joint Unified School District / 3,397"
"$36,696 ",Pond Union Elementary School District / 752
"$36,656 ","Porterville Unified School District / 50,383"
"$36,592 ","Stockton Unified School District / 200,825"
"$36,563 ",Hornbrook Elementary School District / 713
"$36,393 ","Delano Union Elementary School District / 55,166"
"$36,359 ","Bakersfield City Elementary School District / 192,403"
"$36,344 ","Sunnyside Union Elementary School District / 2,221"
"$36,250 ",Union Joint Elementary School District / 74
"$36,250 ","Maricopa Unified School District / 1,815"
"$36,250 ","Seeley Union Elementary School District / 2,436"
"$36,094 ","Liberty Elementary School District / 1,786"
"$36,034 ","Southern Humboldt Joint Unified School District / 7,678"
"$35,893 ",Hot Springs Elementary School District / 289
"$35,875 ",Douglas City Elementary School District / 847
"$35,875 ",Trinity Alps Unified School District in Douglas City / 847
"$35,833 ",Mattole Unified School District / 602
"$35,667 ","Borrego Springs Unified School District / 2,607"
"$35,593 ","Lennox Elementary School District / 28,409"
"$35,514 ","Wilsona Elementary School District / 9,857"
"$35,139 ","New Hope Elementary School District / 1,130"
"$35,102 ","Arvin Union Elementary School District / 20,219"
"$35,071 ","Cascade Union Elementary School District / 14,604"
"$34,918 ","Corcoran Joint Unified School District / 25,376"
"$34,916 ","Calexico Unified School District / 39,652"
"$34,911 ","Trinity Alps Unified School District in Lewiston / 1,968"
"$34,911 ","Lewiston Elementary School District / 1,968"
"$34,884 ","Fresno Unified School District / 389,017"
"$34,842 ","McFarland Unified School District / 13,750"
"$34,755 ","Mountain Union Elementary School District / 1,209"
"$34,732 ","Di Giorgio Elementary School District / 1,111"
"$34,637 ","Lamont Elementary School District / 17,451"
"$34,472 ","Tipton Elementary School District / 3,134"
"$34,464 ","Weed Union Elementary School District / 3,839"
"$34,433 ","Dos Palos-Oro Loma Joint Unified School District / 11,228"
"$34,191 ",Trinity Alps Unified School District in Junction City / 977
"$34,191 ",Junction City Elementary School District / 977
"$34,115 ","Delano Joint Union High School District / 71,140"
"$34,021 ","Yreka Union High School District / 17,741"
"$33,952 ","Round Valley Unified School District / 2,568"
"$33,750 ",Castle Rock Union Elementary School District / 341
"$33,733 ","Strathmore Union Elementary School District / 6,354"
"$33,708 ","Palo Verde Union Elementary School District / 2,538"
"$33,676 ","Westmorland Union Elementary School District / 2,131"
"$33,558 ","Westside Elementary School District / 1,633"
"$33,542 ",Ravendale-Termo Elementary School District / 119
"$33,516 ","Lone Pine Unified School District / 2,502"
"$33,464 ","Klamath-Trinity Joint Unified School District / 5,840"
"$33,333 ","Twin Ridges Elementary School District / 2,511"
"$33,315 ","Monroe Elementary School District / 1,095"
"$33,295 ","Westwood Unified School District / 1,701"
"$33,191 ","Dunsmuir Joint Union High School District / 2,364"
"$33,125 ","Dunsmuir Elementary School District / 2,023"
"$33,088 ","Thermalito Union Elementary School District / 17,795"
"$33,047 ","Raisin City Elementary School District / 1,642"
"$33,011 ","Lost Hills Union Elementary School District / 2,686"
"$32,991 ","El Nido Elementary School District / 1,763"
"$32,896 ","Lindsay Unified School District / 17,520"
"$32,500 ",Orick Elementary School District / 300
"$32,500 ",Kashia Elementary School District / 71
"$32,500 ",Southern Trinity Joint Unified School District / 846
"$32,500 ","Farmersville Unified School District / 11,313"
"$32,276 ","Parlier Unified School District / 15,873"
"$32,238 ","Planada Elementary School District / 5,312"
"$32,188 ",Lincoln Elementary School District / 153
"$32,125 ","Golden Feather Union Elementary School District / 2,460"
"$31,964 ",Caliente Union Elementary School District / 820
"$31,944 ",Death Valley Unified School District / 471
"$31,903 ","Kings River Union Elementary School District / 3,468"
"$31,875 ",Trinity Alps Unified School District in Cox Bar / 191
"$31,875 ",Cox Bar Elementary School District / 191
"$31,875 ","Oro Grande Elementary School District / 1,054"
"$31,667 ",Semitropic Elementary School District / 350
"$31,554 ","Needles Unified School District / 6,632"
"$31,442 ","Rockford Elementary School District / 1,076"
"$31,375 ","Firebaugh-Las Deltas Joint Unified School District / 8,854"
"$31,250 ","Dinuba Unified (9-12) in Monson-Sultana Joint Union / 2,393"
"$31,250 ",Elkins Elementary School District / 199
"$31,250 ","Monson-Sultana Joint Union Elementary School District / 2,393"
"$31,231 ","Reef-Sunset Unified School District / 16,401"
"$31,093 ","Cutler-Orosi Joint Unified School District / 18,356"
"$31,060 ","Golden Plains Unified School District / 7,255"
"$30,768 ","Butte Valley Unified School District / 2,089"
"$30,742 ","Lucerne Valley Unified School District / 6,427"
"$30,409 ","San Pasqual Valley Unified School District / 2,410"
"$30,119 ","Vineland Elementary School District / 4,250"
"$29,866 ","Arcata Elementary School District / 14,464"
"$29,810 ","Trona Joint Unified School District / 1,801"
"$29,612 ",Cuyama Joint Unified School District / 976
"$29,474 ","South Fork Union Elementary School District / 3,907"
"$29,375 ",Oak Run Elementary School District / 565
"$29,208 ","Calipatria Unified School District / 12,196"
"$29,200 ","Alta Vista Elementary School District / 3,523"
"$29,097 ",French Gulch-Whiskeytown Elementary School District / 529
"$29,042 ","Yreka Union Elementary School District / 9,608"
"$29,028 ","Woodville Elementary School District / 3,156"
"$28,846 ","Orange Center Elementary School District / 1,845"
"$28,821 ","Mountain Valley Unified School District / 3,069"
"$28,781 ","Name N/A / 8,696"
"$28,705 ","Richgrove Elementary School District / 3,389"
"$28,468 ","Pixley Union Elementary School District / 5,179"
"$28,125 ","Ducor Union Elementary School District / 1,257"
"$28,042 ","Surprise Valley Joint Unified School District / 1,835"
"$28,005 ","Konocti Unified School District / 22,250"
"$27,938 ","Alpaugh Unified School District / 1,173"
"$27,656 ","Happy Camp Union Elementary School District / 1,296"
"$27,453 ","Upper Lake Union Elementary School District / 4,755"
"$27,409 ","Beardsley Elementary School District / 16,745"
"$27,384 ",Trinity Center Elementary School District / 413
"$27,384 ",Trinity Alps Unified School District in Trinity Center / 413
"$27,143 ","Igo, Ono, Platina Union Elementary School District / 731"
"$26,869 ","Terra Bella Union Elementary School District / 5,354"
"$26,719 ","Dinuba Unified (9-12) in Kings River Union / 2,241"
"$26,563 ",Allensworth Elementary School District / 489
"$26,421 ","Kernville Union Elementary School District / 10,709"
"$26,380 ","Mendota Unified School District / 12,523"
"$24,722 ",Camptonville Elementary School District / 632
"$24,619 ","Upper Lake Union High School District / 8,563"
"$23,579 ","Earlimart Elementary School District / 11,009"
"$23,393 ",Feather Falls Union Elementary School District / 506
"$23,125 ","Pleasant View Elementary School District / 2,803"
"$21,875 ",Scott Valley Unified School District in Forks of Salmon / 242
"$21,875 ",Forks of Salmon Elementary School District / 242
"$21,103 ",Seiad Elementary School District / 321
"$20,714 ",Leggett Valley Unified School District / 482
"$20,343 ","Lucerne Elementary School District / 3,808"
"$18,750 ",Indian Springs Elementary School District / 155